movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm
20228509,제14회 대단한단편영화제 단편경쟁 1,,2022.0,,옴니버스,기타,한국,기타,한국,기타
20242785,미드에어,Mid-air,2022.0,,단편,기타,한국,드라마,한국,드라마
20242768,오리배,Duck Ship,2022.0,,단편,기타,한국,"코미디,드라마",한국,코미디
20242784,누군가 내 것을 빼앗아 가려고 한다 ,Someone Is Trying to Take Mine,2021.0,,단편,기타,한국,드라마,한국,드라마
20230414,콘크리트 로맨스,Concrete Romance,2022.0,,단편,기타,한국,"멜로/로맨스,코미디",한국,멜로/로맨스
20205304,머리하는 날,A Good Hair Day,2020.0,,단편,기타,한국,드라마,한국,드라마
20241343,우마무스메 프리티 더비 새로운 시대의 문,Umamusume Pretty Derby Beginning of a New Era,2024.0,20240711.0,장편,개봉,일본,애니메이션,일본,애니메이션
20242783,좋은 집,Finding Home,2022.0,,단편,기타,한국,드라마,한국,드라마
20241342,우마무스메 프리티 더비 로드 투 더 탑,Umamusume Pretty Derby ROAD TO THE TOP,2024.0,,장편,기타,일본,애니메이션,일본,애니메이션
20233136,CISFF2023 경쟁섹션4,,2023.0,,옴니버스,기타,기타,기타,기타,기타
20242027,하이퍼포커스 : 투모로우바이투게더 브이알 콘서트,HYPERFOCUS : TOMORROW X TOGETHER VR CONCERT,2024.0,20240731.0,장편,개봉예정,미국,"공연,드라마",미국,공연
20233135,CISFF2023 경쟁섹션3,,2023.0,,옴니버스,기타,기타,기타,기타,기타
20233110,CISFF2023 시스프파운데이션,,2023.0,,옴니버스,기타,기타,기타,기타,기타
20233134,CISFF2023 경쟁섹션2,,2023.0,,옴니버스,기타,기타,기타,기타,기타
20233109,CISFF2023 경쟁섹션1,,2023.0,,옴니버스,기타,기타,기타,기타,기타
20233133,CISFF2023 네트워크시네마,,2023.0,,옴니버스,기타,한국,드라마,한국,드라마
20158948,더 원더스,The Wonders,2014.0,20240731.0,장편,개봉예정,이탈리아,드라마,이탈리아,드라마
20242782,마야,Maya,2022.0,,단편,기타,캐나다,드라마,캐나다,드라마
20242767,여러해살이,perennials,2022.0,,단편,기타,캐나다,드라마,캐나다,드라마
20242781,두타르,DUTAR,2022.0,,단편,기타,캐나다,기타,캐나다,기타
20242766,돌팔매질,Sciaraballa,2023.0,,단편,기타,이탈리아,드라마,이탈리아,드라마
20242740,경계의 공간 : 그 속으로,Liminal Space: Diving Within,2022.0,,단편,기타,독일,기타,독일,기타
20242739,위와,Wiwa,2022.0,,단편,기타,기타,다큐멘터리,기타,다큐멘터리
20231342,초대의 법칙,Borders of Love,2022.0,20230511.0,장편,개봉,기타,"멜로/로맨스,드라마",기타,멜로/로맨스
20242765,나포,Napo,2021.0,,단편,기타,브라질,애니메이션,브라질,애니메이션
20242764,속삭임,Swimming in the Dark,2022.0,,단편,기타,대만,드라마,대만,드라마
20242738,돌아올 수 없는 길,One way journey,2022.0,,단편,기타,기타,드라마,기타,드라마
20233108,포르티시모,Fortissimo,2022.0,,단편,기타,프랑스,코미디,프랑스,코미디
20242737,왼손잡이,Left Handed,2021.0,,단편,기타,이란,드라마,이란,드라마
20242736,쳐커스,Chukkers,2022.0,,단편,기타,스페인,드라마,스페인,드라마
20242763,인력시장,LABOR MARKET,2022.0,,단편,기타,중국,드라마,중국,드라마
20234812,인터뷰,Interview,2023.0,,단편,기타,한국,드라마,한국,드라마
20242735,풀카운트,Full Count,2023.0,,단편,기타,한국,드라마,한국,드라마
20242762,당신의 잃어버린 열정을 찾아드립니다,We will bring your passion back,2023.0,,단편,기타,한국,드라마,한국,드라마
20242761,헤르마프로디토스 돌기 신화 - 드리밍클럽,Hermaphroditus’ Protrusion Mythology - Dreaming Club,2023.0,,단편,기타,한국,기타,한국,기타
20233038,리볼버,Revolver,2023.0,20240807.0,장편,개봉예정,한국,범죄,한국,범죄
20242424,핑크퐁 원더스타 특별편: 호기와 도둑자동차,,2023.0,20240718.0,장편,개봉,한국,애니메이션,한국,애니메이션
20242443,베베핀 플레이타임,,2024.0,20240720.0,장편,개봉,한국,애니메이션,한국,애니메이션
20241502,바다 탐험대 옥토넛 어보브 앤 비욘드 : 바다가 위험해,Octonauts: Above and Beyond – Season 2,2024.0,20240814.0,장편,개봉예정,영국,"애니메이션,액션,어드벤처",영국,애니메이션
20240104,이매지너리 ,IMAGINARY,2024.0,20240828.0,장편,개봉예정,미국,"공포(호러),미스터리,스릴러",미국,공포(호러)
20242742,렌탈 여자친구 사용설명서,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20242734,출장 마사지사 달콤한 손놀림에 느껴버린 유부녀,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20242743,거래처 사장에게 뜨밤 당하는 유부녀 직원,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20242744,동생 대신 10일간 육체 봉사하는 누나,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20242745,부장님이 확인한 여직원의 가랑이,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20248106,뮤지컬 영웅: 15주년 기념,MUSICAL HERO: 15TH ANNIVERSARY,2024.0,,장편,기타,한국,"드라마,액션,뮤지컬",한국,드라마
20242327,우리에게는 언제나 B가 있다.,Plan B,2021.0,,단편,기타,한국,드라마,한국,드라마
20242733,가족묘,Family Grave,2024.0,,단편,기타,한국,드라마,한국,드라마
20242741,고양이가 되었다,I Became a Cat,2024.0,,단편,기타,한국,"가족,애니메이션,드라마",한국,가족
20224769,짱뚱이네 똥황토,Oh! Jjang Ddoong!,2024.0,,단편,기타,한국,애니메이션,한국,애니메이션
20242720,블랙홀을 여행하는 메탈밴드를 위한 안내서,The Metal Band's Guide to the Black Hole,2024.0,,단편,기타,한국,"어드벤처,판타지,코미디",한국,어드벤처
20242719,슈퍼노바,SUPERNOVA,2024.0,,단편,기타,한국,"멜로/로맨스,판타지,애니메이션",한국,멜로/로맨스
20242294,생의 기쁨 삶의 기쁨,JOY OF LIFE,2024.0,,단편,기타,"한국,캐나다,일본",애니메이션,한국,애니메이션
20242732,쉘 위,Shell we,2023.0,,단편,기타,한국,"가족,드라마,애니메이션",한국,가족
20242718,오후의 손님,Afternoon Guest,2024.0,,단편,기타,한국,"드라마,멜로/로맨스",한국,드라마
20242717,커미션,COMMISSION,2024.0,,장편,,한국,"드라마,스릴러",한국,드라마
20242716,커트 코베인 컴플렉스,Kim Jiyoon Complex,2024.0,,단편,기타,한국,"드라마,코미디,범죄",한국,드라마
20240565,육 년과 여섯 번,SIX YEARS AND SIX TIMES,2024.0,,단편,기타,한국,"다큐멘터리,드라마,애니메이션",한국,다큐멘터리
20242715,멍든,Scratch,2024.0,,단편,기타,한국,드라마,한국,드라마
20242726,최고급 소프에서 만난 어린장모님,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20242727,나의 순결을 바친 엄마친구 마오짱,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20242728,아내의 절친과 속궁합이 좋은데 어쩌지,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20242729,배구선수인 178센치의 새엄마 리카짱,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20242730,며느리의 속궁합을 확인한 시아버지,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20242626,2024 잘츠부르크 페스티벌: 호프만의 이야기,Les Contes D’hofmann,2024.0,,장편,개봉예정,"독일,오스트리아 ",공연,독일,공연
20242608,2024 아레나 디 베로나 오페라 페스티벌: 라보엠,La Bohème,2024.0,,장편,개봉예정,"독일,이탈리아",공연,독일,공연
20242625,2024 브레겐츠 페스티벌: 마탄의 사수,Der Freischütz,2024.0,,장편,개봉예정,"독일,오스트리아 ",공연,독일,공연
20232949,대도시의 사랑법,Love In The Big City,2023.0,,장편,개봉예정,한국,멜로/로맨스,한국,멜로/로맨스
20239670,베테랑2,"I, THE EXECUTIONER",2024.0,20240913.0,장편,개봉예정,한국,"액션,범죄",한국,액션
20242725,"안녕, 우주","Goodbye, Woojoo",2023.0,,단편,기타,한국,"가족,드라마,애니메이션",한국,가족
20200162,소년시절의 너,Better Days,2019.0,20200709.0,장편,개봉,중국,"멜로/로맨스,드라마,범죄,가족",중국,멜로/로맨스
20242714,사자,SAJA,2024.0,,단편,기타,한국,"가족,드라마,어드벤처",한국,가족
20242713,포켓몬스터W: 신이라 불리는 아르세우스,,2022.0,,장편,기타,일본,애니메이션,일본,애니메이션
20240612,오르골,The Music Box,2024.0,,단편,기타,한국,공포(호러),한국,공포(호러)
20242010,이오 카피타노,IO CAPITANO,2023.0,20240807.0,장편,개봉예정,이탈리아,드라마,이탈리아,드라마
20212932,탈주,Escape,2024.0,20240703.0,장편,개봉,한국,액션,한국,액션
20242712,인공수정사,Rebirth,2024.0,,단편,기타,한국,"드라마,다큐멘터리",한국,드라마
20241642,소영의 노력,CONATUS,2024.0,,장편,,한국,"다큐멘터리,드라마",한국,다큐멘터리
20240866,32번 대왕잉어,NUMBER 32. GIANT FISH,2023.0,,단편,기타,한국,"애니메이션,가족,어드벤처",한국,애니메이션
20248821,낙원,Eden,2022.0,,단편,기타,한국,"드라마,판타지,애니메이션",한국,드라마
20228027,BIAF2022 중국특별전 단편,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20228026,BIAF2022 VR,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20228025,BIAF2022 TV&커미션드,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20228024,BIAF2022 한국경쟁,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20228023,BIAF2022 학생경쟁,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20228042,BIAF2022 단편E,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20228022,BIAF2022 단편D,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20228041,BIAF2022 단편C,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20228021,BIAF2022 단편B,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20228040,BIAF2022 단편A,,2022.0,,옴니버스,기타,기타,애니메이션,기타,애니메이션
20242711,파란 고양이는 모두 같은 색,All the Blue Cats Look Like the Same Color,2021.0,,단편,기타,"영국,중국",애니메이션,영국,애니메이션
20242724,페이션트 마인드,Patient’s Mind,2021.0,,단편,기타,중국,애니메이션,중국,애니메이션
20242710,스테취 게임,Statues Game,2021.0,,단편,기타,중국,애니메이션,중국,애니메이션
20242723,모티프,I Am a Motif,2020.0,,단편,기타,"일본,중국",애니메이션,일본,애니메이션
20241298,관짝,Coffin,2020.0,,단편,기타,"중국,프랑스",애니메이션,중국,애니메이션
20207000,12월,Half of an Apple,2020.0,,단편,기타,"일본,중국",애니메이션,일본,애니메이션
20207037,집 앞 큰 나무,The Big Tree in Front of the House,2020.0,,단편,기타,"일본,중국",애니메이션,일본,애니메이션
20242709,타임! 타임! 타임!,Time! Time! Time!,2018.0,,단편,기타,"중국,미국",애니메이션,중국,애니메이션
20242722,스웨터,Sweater,2019.0,,단편,기타,"중국,미국",애니메이션,중국,애니메이션
20242708,스파키,Sparky,2018.0,,단편,기타,"중국,미국",애니메이션,중국,애니메이션
20242721,너의 세계,Thank You for Sharing Your World,2022.0,,단편,기타,일본,애니메이션,일본,애니메이션
20242707,소녀 니이사,Reimagined Volume I: Nyssa,2022.0,,단편,기타,미국,애니메이션,미국,애니메이션
20242680,미드나잇 스토리,Midnight Story,2022.0,,단편,기타,"스위스,영국,프랑스",애니메이션,스위스,애니메이션
20242679,메인 스퀘어,From the Main Square,2022.0,,단편,기타,독일,애니메이션,독일,애니메이션
20242706,중독자들,Diagnosia,2021.0,,단편,기타,"한국,중국",애니메이션,한국,애니메이션
20242678,더 스마일: 씬 씽,The Smile: Thin Thing,2022.0,,단편,기타,칠레,애니메이션,칠레,애니메이션
20242705,로보99,Robo99,2022.0,,단편,기타,한국,애니메이션,한국,애니메이션
20242677,루나 러브 앤 에버,Lunar Love & Ever,2022.0,,단편,기타,"스웨덴,말레이시아",애니메이션,스웨덴,애니메이션
20242704,떠나든가,Love is Over,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20242676,퍼니 버드,Funny Birds,2022.0,,단편,기타,프랑스,애니메이션,프랑스,애니메이션
20242703,데지 미츠 걸,Deiji Meets Girl,2021.0,,단편,기타,일본,애니메이션,일본,애니메이션
20242702,어둡게 검게,Darken,2021.0,,단편,기타,일본,애니메이션,일본,애니메이션
20242675,우당탕 마을: 여름휴가,A Town Called Panic: The Summer Holidays,2021.0,,단편,기타,"프랑스,스위스,벨기에",애니메이션,프랑스,애니메이션
20242701,페이퍼 키드,Paper Kid,2022.0,,단편,기타,한국,애니메이션,한국,애니메이션
20242700,겹쳐진 세계,Overlapping Universe,2022.0,,단편,기타,한국,애니메이션,한국,애니메이션
20242699,나의 귀여운 테디,My cute Teddy,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20242674,브리즈,Breeze,2022.0,,단편,기타,한국,애니메이션,한국,애니메이션
20242698,그들이 남긴 것,What They Left Behind,2022.0,,단편,기타,"미국,중국",애니메이션,미국,애니메이션
20242697,루트,Roots,2022.0,,단편,기타,이탈리아,애니메이션,이탈리아,애니메이션
20242673,레드 자이언트,Red Giant,2021.0,,단편,기타,벨기에,애니메이션,벨기에,애니메이션
20242696,라이카 앤 니모,Laika & Nemo,2022.0,,단편,기타,독일,애니메이션,독일,애니메이션
20242672,해브 어 굿나잇,Have a Good Night,2022.0,,단편,기타,"미국,중국",애니메이션,미국,애니메이션
20242695,디폼,Defoam,2022.0,,단편,기타,홍콩,애니메이션,홍콩,애니메이션
20242694,코딱지 요정,Boogerly Love,2022.0,,단편,기타,일본,애니메이션,일본,애니메이션
20242693,버드송,Birdsong,2022.0,,단편,기타,캐나다,애니메이션,캐나다,애니메이션
20242692,그녀가 떠날 때,Before Her Body Left,2022.0,,단편,기타,중국,애니메이션,중국,애니메이션
20242691,애프터 레인,After Wind After Rain,,,단편,기타,"미국,중국",애니메이션,미국,애니메이션
20241792,유고,YUGO,2021.0,,단편,기타,"프랑스,콜롬비아",애니메이션,프랑스,애니메이션
20242690,마주친 호랑이,Tiger Stabs Tiger,2022.0,,단편,기타,중국,애니메이션,중국,애니메이션
20242671,가비지맨,The Garbage Man,2022.0,,단편,기타,포르투갈,애니메이션,포르투갈,애니메이션
20242670,야생의 무도회,The Debutante,2022.0,,단편,기타,영국,애니메이션,영국,애니메이션
20242689,헬레네를 찾아서,Searching Heleny,2022.0,,단편,기타,"브라질,스페인",애니메이션,브라질,애니메이션
20242688,히스테리시스,Hysteresis,2021.0,,단편,기타,독일,애니메이션,독일,애니메이션
20242687,그와 그 남자의 사정,Christopher at Sea,2022.0,,단편,기타,"영국,프랑스",애니메이션,영국,애니메이션
20242686,추억의 레코드,The Record,2022.0,,단편,기타,스위스,애니메이션,스위스,애니메이션
20242685,살갗,Skinned,2022.0,,단편,기타,프랑스,애니메이션,프랑스,애니메이션
